timestamp_ns,timestamp_iso,valor
1787097603125000000,2026-08-18T19:00:03.125000,-0.081635
1787097603156250000,2026-08-18T19:00:03.156250,0.099777
1787097603187500000,2026-08-18T19:00:03.187500,0.299330
1787097603218750000,2026-08-18T19:00:03.218750,0.317471
1787097603250000000,2026-08-18T19:00:03.250000,0.644012
1787097603281250000,2026-08-18T19:00:03.281250,0.317471
1787097603312500000,2026-08-18T19:00:03.312500,0.226765
1787097603343750000,2026-08-18T19:00:03.343750,-0.208624
1787097603375000000,2026-08-18T19:00:03.375000,-0.317471
1787097603406250000,2026-08-18T19:00:03.406250,-0.408177
1787097603437500000,2026-08-18T19:00:03.437500,-0.081635
1787097603468750000,2026-08-18T19:00:03.468750,-0.099777
1787097603500000000,2026-08-18T19:00:03.500000,0.281188
1787097603531250000,2026-08-18T19:00:03.531250,0.226765
1787097603562500000,2026-08-18T19:00:03.562500,0.390035
1787097603593750000,2026-08-18T19:00:03.593750,0.317471
1787097603625000000,2026-08-18T19:00:03.625000,0.408177
1787097603656250000,2026-08-18T19:00:03.656250,0.571447
1787097603687500000,2026-08-18T19:00:03.687500,0.553306
1787097603718750000,2026-08-18T19:00:03.718750,0.154200
1787097603750000000,2026-08-18T19:00:03.750000,0.244906
1787097603781250000,2026-08-18T19:00:03.781250,0.317471
1787097603812500000,2026-08-18T19:00:03.812500,0.099777
1787097603843750000,2026-08-18T19:00:03.843750,0.136059
1787097603875000000,2026-08-18T19:00:03.875000,0.281188
1787097603906250000,2026-08-18T19:00:03.906250,0.281188
1787097603937500000,2026-08-18T19:00:03.937500,0.353753
1787097603968750000,2026-08-18T19:00:03.968750,0.353753
1787097604000000000,2026-08-18T19:00:04,0.462600
1787097604031250000,2026-08-18T19:00:04.031250,0.498883
1787097604062500000,2026-08-18T19:00:04.062500,0.281188
1787097604093750000,2026-08-18T19:00:04.093750,0.027212
1787097604125000000,2026-08-18T19:00:04.125000,0.081635
1787097604156250000,2026-08-18T19:00:04.156250,0.081635
1787097604187500000,2026-08-18T19:00:04.187500,0.136059
1787097604218750000,2026-08-18T19:00:04.218750,0.226765
1787097604250000000,2026-08-18T19:00:04.250000,0.299330
1787097604281250000,2026-08-18T19:00:04.281250,0.045353
1787097604312500000,2026-08-18T19:00:04.312500,0.263047
1787097604343750000,2026-08-18T19:00:04.343750,0.281188
1787097604375000000,2026-08-18T19:00:04.375000,0.535165
1787097604406250000,2026-08-18T19:00:04.406250,0.607730
1787097604437500000,2026-08-18T19:00:04.437500,0.752859
